molecule_chembl_id,canonical_smiles,standard_value,actual,predicted
CHEMBL5903862,CS(=O)(=O)N1CCC(n2nc(-c3[nH]c4cc(C(=O)NC5CC5)ccc4c3Cl)c3c(N)ncnc32)CC1,646,inactive,active
CHEMBL5904858,COc1cc2c(Nc3ccccc3Cl)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,525,inactive,inactive
CHEMBL5904893,COCCOc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)cc3)c2c2c1OCCO2,275,inactive,inactive
CHEMBL5904938,O=C(Nc1ccc(F)c(Nc2ncccc2-c2ncnc3[nH]cnc23)c1F)c1cc([N+](=O)[O-])cc(C(F)(F)F)c1,96,inactive,inactive
CHEMBL5905340,Cc1nc(N(C)c2ccc3ccoc3c2)c2cc(C)oc2n1,5.8,inactive,inactive
CHEMBL5905863,NC(=O)c1nnc2ccc(-c3c(-c4ccc(F)cn4)nc4n3[C@H]3CC[C@@H]4C3)cn12,10000,inactive,inactive
CHEMBL5906475,COc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OC[C@@H]1C[C@@H]2CN(CC(C)C)C[C@@H]2C1,525,inactive,inactive
CHEMBL5906483,CN(C)CCOc1cc(Cl)cc2c(=O)c3ccc(Oc4cccc(C(=O)Nc5ccccc5)c4)cc3oc12,10000,inactive,active
CHEMBL5906538,O=C(Nc1ccc(F)c(C(=O)c2ccc3nccnc3c2)c1Cl)c1ccc(Cl)c(C(F)(F)F)c1,100,inactive,active
CHEMBL5907577,CC(C)(C)n1nc(-c2[nH]c3cc(C(=O)Nc4ccn(CCN5CCOCC5)n4)ccc3c2Cl)c2c(N)ncnc21,234,inactive,inactive
CHEMBL5907847,Cc1cc(F)c(Nc2ccnc3c2C(=O)Nc2cc(CN[C@@H](CO)C(N)=O)ccc2N3)cc1O,0.986,inactive,inactive
CHEMBL5908219,CCCc1ccc(Nc2ccnc3c2C(=O)Nc2cc(C#N)ccc2N3)cc1O,91.9,inactive,inactive
CHEMBL5908364,Nc1n[nH]c2cccc(-c3ccc4c(C(=O)Nc5ccccc5)cccc4c3F)c12,8.6,inactive,active
CHEMBL5908417,Cc1cccc(-c2nc3n(c2-c2ccnc(-c4cnn(S(C)(=O)=O)c4)c2)C2CCC3C2)n1,551,inactive,inactive
CHEMBL5908558,O=C(Nc1cc(Nc2ncccc2-c2ncnc3[nH]cnc23)ccc1Cl)c1cc(F)cc(C(F)(F)F)c1,40,inactive,active
CHEMBL5908619,COc1cc(OC)c(Cl)c(-c2cc3cnc(Nc4ccc(N5C[C@@H](C)N[C@@H](C)C5)cc4)nc3n3cnnc23)c1,2.4,inactive,active
CHEMBL5908763,COc1ccc(Nc2ncccc2-c2ncnc3[nH]cnc23)cc1NC(=O)c1cccc(C(F)(F)F)c1,950,inactive,active
CHEMBL5909188,Cc1cc(F)c(Nc2ccnc3c2C(=O)Nc2cc(C(=O)N4CCCC(CCO)C4)ccc2N3)cc1O,2.34,inactive,inactive
CHEMBL5909240,CNC(=O)c1ccccc1Sc1ccc2c(C#Cc3cccc(NCCOCCOCCOC)c3)n[nH]c2c1,10,inactive,active
CHEMBL5909271,Cc1cc(OCCCN2[C@H](C)CCC[C@@H]2C)c2oc3cc(Oc4ccc(CCC(=O)NC5CCCC5)nc4)ccc3c(=O)c2c1,10000,inactive,active
CHEMBL5909587,O=C(Nc1ccc(F)c(Nc2ncccc2-c2ncnc3[nH]cnc23)c1F)N1CCN(c2ccc(F)cc2)C1=O,121,inactive,inactive
CHEMBL5909655,COc1cc(OC)c(F)c(N(CCCO)c2ccc3ncc(-c4cnn(C)c4)cc3n2)c1F,32.4,inactive,active
CHEMBL5909801,O=C(Nc1cccc(C(=O)c2ccc3ncc(N4CCCC4)nc3c2)c1)c1cccc(C(F)(F)F)c1,100,inactive,inactive
CHEMBL5910366,CCn1nc(-c2cc3cccnc3[nH]2)c2c(N)ncnc21,3970,inactive,inactive
CHEMBL5910492,COc1cc2c(Nc3ccc(F)c(Cl)c3F)ncnc2cc1OCC1CO[C@@H]2[C@@H](OC)CO[C@H]12,10500,inactive,inactive
CHEMBL5910575,CC(C)(C)n1nc(-c2[nH]c3cc(C(=O)O)ccc3c2Cl)c2c(N)ncnc21,30000,inactive,active
CHEMBL5910618,Cc1cc(F)c(Nc2ccnc3c2C(=O)Nc2cc(CN4CC[C@@H](N(C)C)C4)ccc2N3)cc1O,3.11,inactive,active
CHEMBL5910845,O=C(Nc1ccc(Oc2ccnc3cc(OCCCN4CCCC4)c4c(c23)OCCO4)cc1Cl)NC1CC1,50,inactive,active
CHEMBL5911100,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1noc(C)c1-c1ccccc1,50,inactive,active
CHEMBL5911183,COc1cccc(CNCc2ccc3c(c2)NC(=O)c2c(Nc4cc(O)ccc4C)ccnc2N3)c1,5.03,inactive,active
CHEMBL5911754,Cc1cc(OCCN(C)C)c2oc3cc(Oc4ccc(OCc5ccc(CO)nc5)nc4)ccc3c(=O)c2c1,10000,inactive,inactive
CHEMBL5911876,COc1cccc(C(=O)c2ccc3ncc(-c4cnn(C)c4)cc3n2)c1,1000,inactive,inactive
CHEMBL5911951,Cc1cc(F)c(Nc2ccnc3c2C(=O)Nc2cc(CN4CCC(N)CC4)ccc2N3)cc1O,2.64,inactive,inactive
CHEMBL5912372,Cc1ccc(O)cc1Nc1ccnc2c1C(=O)Nc1cc(CNCCN3CCCC3=O)ccc1N2,10.3,inactive,active
CHEMBL5912736,COC(=O)c1cnc(N)c(-c2cc3cc(NC(=O)Nc4ccc(F)cc4F)ccc3s2)c1,9,inactive,inactive
CHEMBL5913160,O=C(Nc1cc(F)c(F)c(C(=O)c2ccc3nccnc3c2)c1F)c1cccc(C(F)(F)F)c1,100,inactive,inactive
CHEMBL5913277,Cc1cc(OCCN(C)C)c2sc3cc(Oc4ccccc4)ccc3c(=O)c2c1,10000,inactive,inactive
CHEMBL5913465,O=C(Nc1cccc(C(F)(F)F)c1)Nc1ccc(Nc2ncccc2-c2ncnc3[nH]cnc23)c(F)c1,982,inactive,inactive
CHEMBL5914005,COc1cc2ncnc(Nc3ccc(NC(=O)Nc4ccc(C(F)(F)F)cc4F)c(Cl)c3)c2c2c1OCCO2,50,inactive,active
CHEMBL5914018,Cc1ccc(F)c(NC(=O)c2cccc(C#Cc3cc(C(=O)N=S4(=O)CCOCC4)cnc3N)c2)c1,14,inactive,inactive
CHEMBL5914107,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1c(F)cccc1F,525,inactive,active
CHEMBL5914438,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OC[C@H]1C[C@@H]2CN(C)C[C@@H]2C1,50,inactive,inactive
CHEMBL5914613,COc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,525,inactive,inactive
CHEMBL5914792,CNC(=O)c1ccc2c(c1)C(C(F)F)C(c1nn(C(C)(C)C)c3ncnc(N)c13)=C2Cl,30000,inactive,inactive
CHEMBL5915653,CC(C)(C)n1nc(-c2ccc3cc(C(=O)NC4CC4)[nH]c3c2)c2c(N)ncnc21,15100,inactive,active
CHEMBL5915863,CCOC(=O)CCNC(=O)N1CCS(=O)(=NC(=O)c2cncc(C#Cc3cccc(NC(=O)c4occc4C)c3)c2)CC1,3,inactive,inactive
CHEMBL5915982,CNC(=O)c1ccc2cc(-c3cn(C(C)C)c4ncnc(N)c34)[nH]c2c1,1000,inactive,active
CHEMBL5916459,COc1cc2ncnc(Nc3ccc(NC(=O)Nc4cccc(S(C)(=O)=O)c4)c(Cl)c3)c2c2c1OCCO2,50,inactive,inactive
CHEMBL5916589,CNC(=O)/C=C(\c1cc(OC)cc(OC)c1)c1ccc2ncc(-c3cnn(C)c3)nc2n1,251,inactive,active
CHEMBL5916695,CCOC(=O)Nc1ccc(Nc2ccnc3c2C(=O)Nc2cc(C#N)ccc2N3)cc1O,86.5,inactive,inactive
CHEMBL5916727,COC(=O)c1cnc(N)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)c1,29,inactive,inactive
CHEMBL5917009,Nc1ncc(C(=O)O)cc1-c1cc2cc(NC(=O)Nc3ccc(F)c(Cl)c3)ccc2s1,41,inactive,inactive
CHEMBL5917288,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1cc(C)on1,525,inactive,inactive
CHEMBL5917376,CNC(=O)c1ccccc1Sc1ccc2c(C#Cc3cccc(NC(=O)NCCOCCOCCOC)c3)n[nH]c2c1,5.9,inactive,active
CHEMBL5917581,Cn1cc(-c2nccc(Oc3ccc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)cc3)c2C#N)cn1,68.5,inactive,active
CHEMBL5917710,Cc1ccc(F)c(NC(=O)Nc2ccc3sc(-c4cc(C(=O)O)cnc4N)cc3c2)c1,38,inactive,inactive
CHEMBL5917725,CC(C)(C)n1nc(-c2[nH]c3cc(C(=O)NCCc4ccccc4)ccc3c2Cl)c2c(N)ncnc21,30000,inactive,active
CHEMBL5918004,Cc1ccc(O)cc1Nc1ccnc2c1C(=O)Nc1cc(CNCC(C)(C)N(C)C)ccc1N2,9.74,inactive,inactive
CHEMBL5918368,Cc1ccc(O)cc1Nc1ccnc2c1C(=O)Nc1cc(CNCc3ccc(F)cc3)ccc1N2,2.67,inactive,inactive
CHEMBL5918379,Cc1ccc(O)cc1Nc1ccnc2c1C(=O)Nc1cc(CNC3CCN(C)CC3)ccc1N2,7.25,inactive,inactive
CHEMBL5919128,CC(C)n1cc(-c2cc3ccccc3[nH]2)c2c(N)ncnc21,3330,inactive,inactive
CHEMBL5919161,CC(C)(C#N)c1cccc(C(=O)Nc2cc(Nc3ncccc3-c3ncnc4[nH]cnc34)ccc2F)c1,4.1,inactive,inactive
CHEMBL5919163,CN(C)CCCOc1cc2ncnc(Nc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2c2c1OCCO2,50,inactive,inactive
CHEMBL5919261,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nsc(CN(C)C)n1,10500,inactive,inactive
CHEMBL5919761,Cc1cccc(-c2nc3n(c2-c2ccnc(-c4ccc(C(=O)NC5CCOCC5)cc4)c2)[C@H]2CC[C@@H]3C2)n1,871,inactive,active
CHEMBL5920150,Cn1cc(-c2cc(Oc3ccc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)cc3)c(Cl)cn2)cn1,20475,inactive,active
CHEMBL5920992,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1c(-c2ccccc2)nn(C)c1Cl,525,inactive,active
CHEMBL5921174,CNC(=O)c1ccccc1Sc1ccc2c(C#Cc3ccc(NC(=O)COCCOCCOCCOC)nc3)n[nH]c2c1,7.9,inactive,active
CHEMBL5921397,Cc1cc(OC2CCN(C)CC2)c2oc3cc(Oc4ccc(CCC(=O)NC5CCCC5)nc4)ccc3c(=O)c2c1,5500,inactive,active
CHEMBL5921574,Nc1ncnc2c1c(-c1[nH]c3ncccc3c1Cl)nn2C1CCC(N)CC1,117,inactive,inactive
CHEMBL5921618,O=C(Nc1ccc(F)c(Nc2ncccc2-c2ncnc3[nH]cnc23)c1F)c1cccc([N+](=O)[O-])c1,646,inactive,inactive
CHEMBL5921970,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1noc(COCc2ccccc2)n1,525,inactive,inactive
CHEMBL5922208,Cc1cccc(NC(=O)Nc2ccc3sc(-c4cc(C(=O)N=S(=O)(CCCO)CCCO)cnc4N)cc3c2)c1,8,inactive,inactive
CHEMBL5922683,COc1cc2c(Nc3ccc(Cl)cc3)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,525,inactive,inactive
CHEMBL5922810,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CO[C@@H]2C(OC)CO[C@H]12,10500,inactive,inactive
CHEMBL5923072,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@@H]2C3OC(C)(C)O[C@H]3O[C@H]12,525,inactive,inactive
CHEMBL5923096,COc1cc(OC)c(Cl)c(-c2cc3cnc(Nc4ccc(N5CCC(N6CCOCC6)CC5)cc4)nc3n3cnnc23)c1,2.9,inactive,active
CHEMBL5923141,CC(C)(C)n1nc(-c2cc3ccc(C#N)cc3[nH]2)c2c(N)ncnc21,30000,inactive,active
CHEMBL5923148,Cc1cc(OCC2CCCN(C)C2)c2oc3cc(Oc4ccc(CCC(=O)NC5CCCC5)nc4)ccc3c(=O)c2c1,10000,inactive,inactive
CHEMBL5923232,O=C(Nc1ccc(Oc2ncnc3cc(OC4CCOC4)c4c(c23)OCCO4)cc1)Nc1cc(C(F)(F)F)ccc1F,50,inactive,active
CHEMBL5923362,N#Cc1ccc2c(c1)NC(=O)c1c(Nc3cc(O)ccc3F)ccnc1N2,5.85,inactive,inactive
CHEMBL5923399,Cc1cccc(NC(=O)Nc2ccc(-c3nn(CCCCCCCC(=O)NO)c4ncnc(N)c34)cc2)c1,3,inactive,inactive
CHEMBL5924109,Cc1ccc(O)cc1Nc1ccnc2c1C(=O)Nc1cc(CN3CCOCC3)ccc1N2,6.61,inactive,inactive
CHEMBL5924115,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OCC1CCC2CCCCN2C1,525,inactive,inactive
CHEMBL5924248,O=C(Nc1ccc(Oc2ncnc3cc(OCCCN4CCS(=O)(=O)CC4)c4c(c23)OCCO4)cc1)Nc1cc(C(F)(F)F)ccc1F,50,inactive,active
CHEMBL5924450,Cc1cc(OCCCCBr)c2oc3cc(Oc4ccccc4)ccc3c(=O)c2c1,5500,inactive,inactive
CHEMBL5924526,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1c(OC)ccc2cc(Br)ccc12,525,inactive,active
CHEMBL5924697,COCCOc1cc2ncnc(Oc3ccc(NC(=O)Nc4ccnc(OC)c4)cc3Cl)c2c2c1OCCO2,50,inactive,inactive
CHEMBL5924714,CC(C)(C)n1nc(-c2ccc3cc(C(=O)NC4CCC4)[nH]c3c2)c2c(N)ncnc21,9300,inactive,active
CHEMBL5924936,COc1cc(OC)c(Cl)c(-c2cc3cnc(Nc4ccc(CN5CCN(C)CC5)cc4)nc3n3cnnc23)c1,4.5,inactive,active
CHEMBL5925076,COc1cc2c(Nc3cccc(Br)c3)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,525,inactive,inactive
CHEMBL5925111,COCCCOc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2c2c1OCCO2,50,inactive,active
CHEMBL5926485,COc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1OC[C@@H]1CN2CCOCC2CO1,50,inactive,active
CHEMBL5926750,O=C(Nc1ccc(F)c(Nc2ncccc2-c2ncnc3[nH]cnc23)c1F)c1cccs1,3080,inactive,inactive
CHEMBL5926924,Cc1cccc(-c2nn3c(c2-c2ccc4nccc(C(N)=O)c4c2)C2CCC3CC2)n1,1008,inactive,active
CHEMBL5926990,O=C(Nc1cccc(C(=O)c2ccc3ncc(-c4cccnc4)nc3c2)c1)c1ccc(C(F)(F)F)c(Cl)c1,100,inactive,active
CHEMBL5927001,Cc1cc(F)c(Nc2ccnc3c2C(=O)Nc2cc(C(=O)N4CCC(CCO)C4)ccc2N3)cc1O,1.43,inactive,active
CHEMBL5927196,Cc1cc(OCCN(C)C(=O)OC(C)(C)C)c2oc3cc(Oc4ccc(CCC(=O)NC5CCCC5)nc4)ccc3c(=O)c2c1,10000,inactive,active
CHEMBL5927917,COC1CCCN(Cc2ccc3c(c2)NC(=O)c2c(Nc4cc(O)c(C)cc4F)ccnc2N3)C1,1.94,inactive,inactive
CHEMBL5928108,COCCOc1cc2ncnc(Nc3ccc(NC(=O)Nc4ccc(C(F)(F)F)cc4F)c(Cl)c3)c2c2c1OCCO2,50,inactive,active
CHEMBL5928144,CCOC(=O)CC(c1cc(OC)cc(OC)c1)c1ccc2ncc(N3CCOCC3)cc2n1,10000,inactive,active
CHEMBL5928191,CNC(=O)c1ccccc1Sc1ccc2c(C#Cc3ccc(NC(=O)NCCOCCOCCOCCOC)nc3)n[nH]c2c1,9.2,inactive,active
CHEMBL5928812,Cc1ccc(O)cc1Nc1ccnc2c1C(=O)Nc1cc(C#N)ccc1N2,3.92,inactive,inactive
CHEMBL5928919,COc1cc(OC)c(F)c(N(Cc2cc[nH]n2)c2ccc3ncc(-c4cnn(C)c4)cc3n2)c1,5.75,inactive,active
CHEMBL5929104,Nc1ncnc2c1c(-c1[nH]c3ncccc3c1Cl)nn2C1CCCCC1,30000,inactive,inactive
CHEMBL5929242,CC1(C)CCN(CCCOc2cc3nccc(Oc4ccc(NC(=O)C5(C(=O)Nc6ccc(F)cc6)CC5)cc4F)c3c3c2OCCO3)CC1,50,inactive,inactive
CHEMBL5929284,N#Cc1ccc2c(c1)NC(=O)c1c(Nc3cc(O)c(Br)cc3F)ccnc1N2,2.34,inactive,inactive
CHEMBL5929464,O=C(Nc1ccc(F)c(Nc2ncccc2-c2ncnc3[nH]cnc23)c1F)c1ccccc1C(F)(F)F,5900,inactive,inactive
CHEMBL5929514,COc1cc(OC)c(Cl)c(N(Cc2nccn2S(=O)(=O)N(C)C)c2ccc3ncc(-c4cnn(C)c4)cc3n2)c1Cl,49,inactive,inactive
CHEMBL5929701,COCCn1ccc(NC(=O)c2cc3ccc(-c4nn(C(C)(C)C)c5ncnc(N)c45)cc3[nH]2)n1,30000,inactive,active
CHEMBL5930051,CN1CCN(CCn2ccc(NC(=O)c3ccc4c(Cl)c(-c5nn(C(C)(C)C)c6ncnc(N)c56)[nH]c4c3)n2)CC1,142,inactive,active
CHEMBL5930162,COCCOc1cc2ncnc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2c2c1OCCO2,50,inactive,inactive
CHEMBL5930173,CCCNC(=O)Nc1ccc(Oc2ccnc3cc(OC)c4c(c23)OCCO4)cc1Cl,50,inactive,active
CHEMBL5930232,CNC(=O)c1ccc2c(C)c(-c3nn(C(C)(C)C)c4ncnc(N)c34)[nH]c2c1,7420,inactive,active
CHEMBL5930509,Nc1ncnc2c1c(-c1[nH]c3ncccc3c1Cl)nn2CC1CCCCO1,30000,inactive,inactive
CHEMBL5931190,CN(C)CCn1ccc(NC(=O)c2ccc3c(Cl)c(-c4nn(C(C)(C)C)c5ncnc(N)c45)[nH]c3c2)n1,66.7,inactive,active
CHEMBL5931333,Cc1cc(F)c(Nc2ccnc3c2C(=O)Nc2cc(CN4CCC[C@@H](N)C4)ccc2N3)cc1O,1.88,inactive,inactive
CHEMBL5931361,Cc1ccc(O)cc1Nc1ccnc2c1C(=O)Nc1cc(CNCC(C)C)ccc1N2,9.3,inactive,inactive
CHEMBL5931905,CNC(=O)c1ccc2c(Cl)c(-c3nn(C4CCC4)c4ncnc(N)c34)[nH]c2c1,3000,inactive,active
CHEMBL5931928,CS(=O)(=O)N1CCC(n2nc(-c3cc4cccnc4[nH]3)c3c(N)ncnc32)CC1,9490,inactive,inactive
CHEMBL5932073,CC(C)(C)n1nc(-c2cc3ccc(C#N)nc3[nH]2)c2c(N)ncnc21,5480,inactive,inactive
CHEMBL5932122,COc1cc2c(Nc3cccc(F)c3F)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,525,inactive,inactive
CHEMBL5932144,CN1CCN(CCCOc2cc3nccc(Oc4ccc(NC(=O)C5(C(=O)Nc6ccc(F)cc6)CC5)cc4F)c3c3c2OCCO3)CC1,50,inactive,inactive
CHEMBL5932485,CNC(=O)c1ccc2c(Cl)c(-c3nn(C(C)C)c4ncnc(N)c34)[nH]c2c1,1880,inactive,active
CHEMBL5932642,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1ccc(Cl)nc1,525,inactive,active
CHEMBL5932741,Cc1ccc(F)c(N(C(N)=O)c2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,6.2,inactive,inactive
CHEMBL5933122,O=C(Nc1cccc(C(=O)c2ccc3ncc(-c4cccnc4)nc3c2)c1)Nc1ccc(Cl)c(C(F)(F)F)c1,100,inactive,active
CHEMBL5933140,COc1cc(OC)c(Cl)c(-c2cc3cnc(Nc4ccc(N5CCC(N6CCOCC6)CC5)cc4)nc3n3cnnc23)c1Cl,4.3,inactive,active
CHEMBL5933247,CC(C)(C)n1nc(-c2cc3ccc(NS(C)(=O)=O)cc3[nH]2)c2c(N)ncnc21,4680,inactive,active
CHEMBL5933726,O=C(Nc1ccc(F)c(Nc2ncccc2-c2ncnc3[nH]cnc23)c1F)c1cnccn1,10000,inactive,active
CHEMBL5933807,COc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OC[C@H]1CN2CCOCC2CO1,50,inactive,active
CHEMBL5934108,CNC(=O)c1ccc2c(Cl)c(-c3nn(C(C)(C)C)c4ncnc(N)c34)[nH]c2c1,5350,inactive,active
CHEMBL5934132,COCCOc1cc2ncnc(Oc3ccc(NC(=O)Nc4cccc(OC)c4)cc3Cl)c2c2c1OCCO2,50,inactive,inactive
CHEMBL5934250,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nsc(-c2ccccc2)n1,525,inactive,inactive
CHEMBL5934269,CC(C)(C#N)c1cccc(C(=O)Nc2ccc(F)c(Nc3ncccc3-c3ncnc4[nH]cnc34)c2F)c1Cl,1300,inactive,active
CHEMBL5934308,CNC(=O)c1ccc2c(Br)c(-c3nn(C(C)C)c4ccnc(N)c34)[nH]c2c1,11200,inactive,active
CHEMBL5934788,N#Cc1cccc(C(=O)Nc2ccc(F)c(Nc3ncccc3-c3ncnc4[nH]cnc34)c2F)c1,526,inactive,inactive
CHEMBL5934871,Cc1cc(F)c(Nc2ccnc3c2C(=O)Nc2cc(CNC(CO)CO)ccc2N3)cc1O,0.429,inactive,inactive
CHEMBL5935695,Cc1cc(OCCCN(C)C)c2oc3cc(Oc4ccc(CCC(=O)NC5CCCC5)nc4)ccc3c(=O)c2c1,10000,inactive,active
CHEMBL5935920,O=C(Nc1ccc(Oc2ncnc3cc(OCCN4CCOCC4)c4c(c23)OCCO4)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,2750,inactive,active
CHEMBL5936087,Cc1nc2cc(Cl)c(-c3cc4cnc(Nc5ccc(N6CCOCC6)cc5)nc4n4cnnc34)cc2[nH]1,15,inactive,active
CHEMBL5936118,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)ccnc2cc1OCCCN1CCOCC1,14.8,inactive,inactive
CHEMBL5936239,Cc1cc(F)c(Nc2ccnc3c2C(=O)Nc2cc(CN4C[C@H](O)C[C@H]4CO)ccc2N3)cc1O,0.287,inactive,active
CHEMBL5936298,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5O)CC4)cc3)c2cc1OC,50,inactive,active
CHEMBL5936488,CCN1C[C@H]2C[C@@H](COc3cc4ncnc(Nc5ccc(Cl)c(Cl)c5F)c4cc3OC)C[C@H]2C1,10500,inactive,inactive
CHEMBL5937089,Cc1cc(OCCN(C)C)c2oc3cc(Oc4ccc(NCc5ccc(CO)cc5)nc4)ccc3c(=O)c2c1,10000,inactive,active
CHEMBL5937233,CS(C)(=O)=NC(=O)c1cnc(N)c(-c2cc3cc(NC(=O)c4ccc(Cl)c(C(F)(F)F)c4)ccc3s2)c1,36,inactive,inactive
CHEMBL5937566,CCCNC(=O)c1ccc2c(Cl)c(-c3nn(C4CCOC4)c4ncnc(N)c34)[nH]c2c1,6090,inactive,active
CHEMBL5937605,Cc1ccc(O)cc1Nc1ccnc2c1C(=O)Nc1cc(CN3CCN(C)CC3)ccc1N2,7.77,inactive,inactive
CHEMBL5937637,CCn1nc(-c2cc3ccc(C(=O)NC)cc3[nH]2)c2c(N)ncnc21,30000,inactive,active
CHEMBL5937791,CN(C)CCCOc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2c2c1OCCO2,50,inactive,inactive
CHEMBL5937973,Cc1cccc(-c2nn(C3CC3)cc2-c2ccnc(-c3ccc(S(C)(=O)=O)cc3)c2)n1,4200,inactive,active
CHEMBL5938144,CONC(=O)c1ccc2c(Cl)c(-c3nn(C(C)(C)C)c4ncnc(N)c34)[nH]c2c1,345,inactive,active
CHEMBL5938381,CCOP(=O)(OCC)c1cnc(N)c(-c2ccc(NC(=O)Nc3cc(C)ccc3F)cc2)c1,82,inactive,inactive
CHEMBL5938556,CC(C)NCCN(c1cc(F)cc(F)c1)c1ccc2ncc(-c3cnn(C)c3)cc2n1,617,inactive,active
CHEMBL5938601,Nc1ncnc2c1c(-c1[nH]c3cc(C(=O)NC4CC4)ccc3c1Cl)nn2C1CCNCC1,7730,inactive,active
CHEMBL5938642,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1ccncc1,525,inactive,active
CHEMBL5939227,Cc1cc(F)c(Nc2ccnc3c2C(=O)Nc2cc(CN4CCC(O)C(O)C4)ccc2N3)cc1O,0.618,inactive,inactive
CHEMBL5939420,O=C(Nc1ccc(F)c(Nc2ncccc2-c2ncnc3[nH]cnc23)c1F)c1ccccc1,969,inactive,inactive
CHEMBL5939517,CC(C)(C)n1nc(-c2ccc3cc(C(=O)Nc4cccnc4)[nH]c3c2)c2c(N)ncnc21,30000,inactive,active
CHEMBL5939621,CNC(=O)c1ccccc1Sc1ccc2c(C#Cc3ccc(NC(=O)OCCOCCOC)cc3)n[nH]c2c1,5.8,inactive,active
CHEMBL5939850,COc1cc(Nc2ncnc3cc(O[C@@H]4CO[C@@H]5[C@H]4OC[C@H]5F)c(OC)cc23)c(OC)cc1Cl,525,inactive,active
CHEMBL5939920,Cc1ccoc1C(=O)NC(=O)Nc1ccc2sc(-c3cc(C(=O)N=S(C)(C)=O)cnc3N)cc2c1,17,inactive,inactive
CHEMBL5939994,COC(=O)c1cnc(N)c(-c2cc3cc(NC(=O)Nc4ccc(F)c(Cl)c4)ccc3s2)c1,26,inactive,inactive
CHEMBL5940074,CC1(C)OB(c2cnc(N)c(-c3cc4cc(NC(=O)Nc5ccc(F)c(Cl)c5)ccc4s3)c2)OC1(C)C,37,inactive,active
CHEMBL5940674,CCN(CC)Cc1ccc2c(c1)NC(=O)c1c(Nc3cc(O)c(C)cc3F)ccnc1N2,0.401,inactive,inactive
CHEMBL5940913,O=C(Nc1cccc(C(=O)c2ccc3nccnc3c2)c1)Nc1cccc(C(F)(F)F)c1,100,inactive,active
CHEMBL5941087,O=C(Nc1cc(Nc2ncccc2-c2ncnc3[nH]ccc23)ccc1F)c1cc(F)cc(C(F)(F)F)c1,109,inactive,inactive
CHEMBL5941245,CC(C)(C)n1nc(-c2[nH]c3cc(C(=O)NCCCN4CCCCC4)ccc3c2Cl)c2c(N)ncnc21,26800,inactive,active
CHEMBL5941259,Cc1ccc(O)cc1Nc1ccnc2c1C(=O)Nc1cc(CNCCC(=O)N(C)C)ccc1N2,5.77,inactive,inactive
CHEMBL5941670,COc1cc2ncnc(Oc3ccc(NC(=O)NC4CCCCC4)c(Cl)c3)c2c2c1OCCO2,50,inactive,inactive
CHEMBL5941785,C=CC(=O)Nc1cccc(-c2cccc3cnc(Nc4ccc(N5CCN(C)CC5)cc4F)nc23)c1,300,inactive,inactive
